GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,OBSERVER ORCID ID,SAMPLING EVENT IDENTIFIER,OBSERVATION TYPE,PROTOCOL NAME,PROTOCOL CODE,PROJECT NAMES,PROJECT IDENTIFIERS,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,CHECKLIST COMMENTS,SPECIES COMMENTS
,2025-10-09 02:08:37.835218,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.6767312,-147.0656225,2023-06-17,10:35:00,,,,Traveling,Traveling,,,,13.0,0.192,,3.0,1,,,1,0,,,
,2025-09-05 11:04:58.921335,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.6728716,-147.0408983,2023-06-14,07:48:00,,,,Traveling,Traveling,,,,153.0,1.887,,4.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-20,11:08:00,,,,Traveling,Traveling,,,,96.0,2.745,,2.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-18,10:53:00,,,,Traveling,Traveling,,,,64.0,1.287,,3.0,1,,,1,0,,,
,2025-09-05 10:27:17.90635,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.6728716,-147.0408983,2023-06-14,07:48:00,,,,Traveling,Traveling,,,,153.0,1.887,,4.0,1,,,1,0,,,
,2025-10-09 02:19:49.574796,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-17,11:10:00,,,,Traveling,Traveling,,,,72.0,0.576,,12.0,1,,,1,0,,,
,2025-09-04 23:36:14.809463,,,,bird_1,,,,,2.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.860323,-147.826768,2023-06-28,13:56:00,,,,Traveling,Traveling,,,,5.0,0.304,,1.0,1,,,1,0,,,
,2025-09-04 22:56:09.50573,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.8643458,-147.8634453,2023-06-29,09:15:00,,,,Traveling,Traveling,,,,194.0,4.968,,1.0,1,,,1,0,,,
,2025-10-09 02:24:38.193507,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.6949387,-147.1209713,2023-06-25,09:34:00,,,,Traveling,Traveling,,,,60.0,1.95,,1.0,1,,,1,0,,,
,2025-09-05 01:42:50.864749,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.669825,-147.023552,2023-06-25,07:07:00,,,,Traveling,Traveling,,,,58.0,1.16,,1.0,1,,,1,0,,,
,2025-09-05 03:47:17.590015,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-10-09 02:08:10.603841,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-16,09:45:00,,,,Traveling,Traveling,,,,25.0,0.332,,2.0,1,,,1,0,,,
,2026-02-05 18:11:43.253809,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-25,09:53:00,,,,Traveling,Traveling,,,,170.0,1.044,,2.0,1,,,1,0,,,
,2025-09-05 00:41:58.958231,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.8334865,-147.8483576,2023-06-26,20:44:00,,,,Traveling,Traveling,,,,15.0,0.676,,1.0,1,,,1,0,,,
,2025-09-05 05:08:17.678083,,,,bird_1,,,,,4.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,65.1016367,-147.446695,2023-06-17,15:09:00,,,,Traveling,Traveling,,,,58.0,0.536,,12.0,1,,,1,0,,,
,2025-09-04 23:25:09.023085,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.86305,-147.7381727,2023-06-17,11:10:00,,,,Traveling,Traveling,,,,72.0,0.576,,12.0,1,,,1,0,,,
,2025-09-10 01:53:39.505345,,,,bird_1,,,,,1.0,,,,,United States,US,Alaska,US-AK,Fairbanks North Star Borough,US-AK-090,,,,,,,,64.8643458,-147.8634453,2023-06-22,12:21:00,,,,Traveling,Traveling,,,,45.0,0.805,,2.0,1,,,1,0,,,
