GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,OBSERVER ORCID ID,SAMPLING EVENT IDENTIFIER,OBSERVATION TYPE,PROTOCOL NAME,PROTOCOL CODE,PROJECT NAMES,PROJECT IDENTIFIERS,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,CHECKLIST COMMENTS,SPECIES COMMENTS
,2025-08-16 18:10:49.912575,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4998619,-164.6239604,2024-06-18,13:56:00,,,,Traveling,Traveling,,,,25.0,4.316,,7.0,1,,,1,0,,,
,2025-10-09 03:21:12.880213,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4557741,-165.1001358,2024-06-17,14:55:00,,,,Traveling,Traveling,,,,45.0,0.241,,6.0,1,,,1,0,,,
,2025-08-16 20:49:50.029552,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:55:00,,,,Traveling,Traveling,,,,40.0,0.033,,9.0,1,,,1,0,,,
,2025-10-13 01:59:48.717892,,,,bird_2,,,,,6.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,21:16:00,,,,Traveling,Traveling,,,,45.0,0.265,,6.0,1,,,1,0,,,
,2025-08-16 20:08:40.938773,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-10-09 03:19:18.605017,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4557741,-165.1001358,2024-06-17,14:55:00,,,,Traveling,Traveling,,,,45.0,0.241,,6.0,1,,,1,0,,,
,2025-10-13 01:59:48.679814,,,,bird_2,,,,,6.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,21:16:00,,,,Traveling,Traveling,,,,45.0,0.265,,6.0,1,,,1,0,,,
,2025-08-16 13:18:19.178385,,,,bird_2,,,,,6.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-24,21:00:00,,,,Traveling,Traveling,,,,69.0,7.598,,2.0,1,,,1,0,,,
,2025-10-09 03:18:29.68989,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-16,06:22:00,,,,Traveling,Traveling,,,,93.0,2.414,,6.0,1,,,1,0,,,
,2025-08-16 19:55:29.380296,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-10-13 01:58:50.718813,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-16,06:50:00,,,,Traveling,Traveling,,,,43.0,0.621,,9.0,1,,,1,0,,,
,2025-08-16 22:08:40.855376,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 22:40:12.825767,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 14:35:08.374786,,,,bird_2,,,,,3.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.529734,-165.416849,2024-06-22,17:36:00,,,,Traveling,Traveling,,,,29.0,7.349,,1.0,1,,,1,0,,,
,2025-08-16 22:08:40.855376,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-13 01:59:48.708077,,,,bird_2,,,,,6.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,21:16:00,,,,Traveling,Traveling,,,,45.0,0.265,,6.0,1,,,1,0,,,
,2025-10-23 20:12:24.167244,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-18,09:04:00,,,,Traveling,Traveling,,,,53.0,1.32,,7.0,1,,,1,0,,,
,2025-08-16 20:15:09.210012,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4998619,-164.6239604,2024-06-18,13:56:00,,,,Traveling,Traveling,,,,25.0,4.316,,7.0,1,,,1,0,,,
,2025-08-16 22:07:59.341489,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 19:48:50.155869,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-19,05:15:00,,,,Traveling,Traveling,,,,68.0,0.937,,2.0,1,,,1,0,,,
,2025-10-09 03:19:20.567816,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4557741,-165.1001358,2024-06-17,14:55:00,,,,Traveling,Traveling,,,,45.0,0.241,,6.0,1,,,1,0,,,
,2025-05-21 22:11:21.126197,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4557741,-165.1001358,2024-06-17,22:44:00,,,,Traveling,Traveling,,,,10.0,1.881,,1.0,1,,,1,0,,,
,2025-08-16 22:07:19.601799,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:18:28.997936,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-16,07:51:00,,,,Traveling,Traveling,,,,42.0,0.523,,2.0,1,,,1,0,,,
,2025-08-16 22:05:59.189179,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:19:19.44612,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
,2025-08-16 19:07:38.798012,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4998619,-164.6239604,2024-06-18,13:56:00,,,,Traveling,Traveling,,,,25.0,4.316,,7.0,1,,,1,0,,,
,2025-10-09 03:17:41.700438,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-16,06:22:00,,,,Traveling,Traveling,,,,93.0,2.414,,6.0,1,,,1,0,,,
,2025-08-16 22:24:27.951274,,,,bird_2,,,,,3.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,23:19:00,,,,Traveling,Traveling,,,,16.0,0.175,,6.0,1,,,1,0,,,
,2025-10-13 01:58:50.792309,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-16,06:50:00,,,,Traveling,Traveling,,,,43.0,0.621,,9.0,1,,,1,0,,,
,2025-10-09 03:18:38.656815,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-16,06:22:00,,,,Traveling,Traveling,,,,93.0,2.414,,6.0,1,,,1,0,,,
,2025-08-16 22:07:20.838146,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:29:37.779456,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-16,06:22:00,,,,Traveling,Traveling,,,,93.0,2.414,,6.0,1,,,1,0,,,
,2025-10-23 20:13:37.215288,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-08-16 20:09:58.59092,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4998619,-164.6239604,2024-06-18,13:56:00,,,,Traveling,Traveling,,,,25.0,4.316,,7.0,1,,,1,0,,,
,2025-10-09 03:21:37.806625,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
,2025-08-16 22:00:47.509306,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:19:19.753773,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
,2025-08-16 22:08:40.855376,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 22:01:58.796444,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 20:09:58.59092,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:55:00,,,,Traveling,Traveling,,,,40.0,0.033,,9.0,1,,,1,0,,,
,2025-10-13 01:59:48.581239,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,16:11:00,,,,Traveling,Traveling,,,,14.0,0.531,,1.0,1,,,1,0,,,
,2025-08-16 09:10:13.243041,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-19,05:15:00,,,,Traveling,Traveling,,,,68.0,0.937,,2.0,1,,,1,0,,,
,2024-09-23 21:40:01.340482,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.488593,-165.332935,2024-06-14,06:15:00,,,,Traveling,Traveling,,,,30.0,1.0,,6.0,1,,,1,0,,,
,2025-10-09 03:21:28.69426,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
,2025-08-16 21:43:00.321702,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:19:40.471664,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-18,09:04:00,,,,Traveling,Traveling,,,,53.0,1.32,,7.0,1,,,1,0,,,
,2025-08-16 22:02:00.370867,,,,bird_2,,,,,1.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-15,10:57:00,,,,Traveling,Traveling,,,,16.0,0.184,,4.0,1,,,1,0,,,
,2025-08-16 20:08:40.938773,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-08-16 06:52:40.705472,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-10-13 01:59:48.697044,,,,bird_2,,,,,6.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,21:16:00,,,,Traveling,Traveling,,,,45.0,0.265,,6.0,1,,,1,0,,,
,2025-10-09 03:19:40.488568,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-18,09:04:00,,,,Traveling,Traveling,,,,53.0,1.32,,7.0,1,,,1,0,,,
,2025-08-16 22:04:47.784574,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-10-09 03:21:28.374089,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
,2025-10-09 03:20:40.197906,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-18,09:04:00,,,,Traveling,Traveling,,,,53.0,1.32,,7.0,1,,,1,0,,,
,2025-08-16 22:05:59.189179,,,,bird_2,,,,,2.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-15,14:17:00,,,,Traveling,Traveling,,,,34.0,0.421,,14.0,1,,,1,0,,,
,2025-08-16 19:14:58.809793,,,,bird_2,,,,,12.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.490727,-165.3564262,2024-06-18,19:41:00,,,,Traveling,Traveling,,,,41.0,4.027,,6.0,1,,,1,0,,,
,2025-10-09 03:17:41.820553,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4856626,-165.2910662,2024-06-16,06:22:00,,,,Traveling,Traveling,,,,93.0,2.414,,6.0,1,,,1,0,,,
,2025-10-13 01:58:50.77708,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-16,06:50:00,,,,Traveling,Traveling,,,,43.0,0.621,,9.0,1,,,1,0,,,
,2025-10-13 01:58:50.759041,,,,bird_2,,,,,5.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-16,06:50:00,,,,Traveling,Traveling,,,,43.0,0.621,,9.0,1,,,1,0,,,
,2025-10-09 03:19:18.778187,,,,bird_2,,,,,4.0,,,,,United States,US,Alaska,US-AK,Nome Census Area,US-AK-180,,,,,,,,64.4831392,-165.3024186,2024-06-17,11:42:00,,,,Traveling,Traveling,,,,112.0,4.023,,10.0,1,,,1,0,,,
